0.285414,16,8,16,8,8,4,16,
2.4512,16,2,8,8,8,2,16,
0.287793,16,8,16,4,4,8,16,
0.987738,16,4,16,16,4,4,2,
2.4561,16,2,8,8,4,4,2,
0.98702,16,4,8,16,16,2,2,
0.262547,16,8,2,8,4,8,8,
0.986223,16,4,16,4,4,2,2,
2.46443,16,2,16,16,16,4,2,
2.46547,16,2,16,16,8,2,2,
2.45913,16,2,4,16,4,2,16,
0.287594,16,8,8,16,16,16,8,
0.96642,16,4,2,4,8,4,8,
0.283102,16,8,8,4,8,4,8,
0.977375,16,4,4,8,4,16,8,
0.283767,16,8,4,16,4,8,16,
0.283567,16,8,16,8,2,8,4,
0.283258,16,8,16,4,16,4,16,
0.967747,16,4,2,4,16,8,8,
0.972264,16,4,2,16,16,8,8,
2.43832,16,2,2,16,4,4,4,
0.987581,16,4,4,2,16,4,8,
2.46543,16,2,16,4,8,16,16,
0.971613,16,4,2,16,8,16,4,
2.45268,16,2,4,4,2,2,16,
2.46198,16,2,8,16,8,2,2,
0.974025,16,4,4,8,2,2,16,
2.44229,16,2,2,16,2,8,8,
0.286754,16,8,16,8,8,4,8,
0.991597,16,4,8,16,2,8,16,
2.43667,16,2,2,8,16,8,8,
0.285918,16,8,8,16,8,8,16,
0.268646,16,8,2,16,2,2,8,
2.45686,16,2,16,4,4,4,16,
0.965828,16,4,2,4,8,4,16,
0.987448,16,4,4,16,16,2,8,
0.971242,16,4,2,2,2,8,8,
2.44027,16,2,2,8,16,2,16,
2.45412,16,2,16,8,8,2,2,
0.990433,16,4,16,2,8,4,4,
0.280486,16,8,8,8,4,8,16,
0.289045,16,8,16,16,16,2,8,
0.993139,16,4,16,8,16,8,8,
2.4598,16,2,16,4,4,8,4,
0.991188,16,4,16,2,4,8,4,
2.4599,16,2,16,2,4,2,8,
0.988775,16,4,16,4,2,8,4,
0.992094,16,4,16,4,2,16,16,
2.45746,16,2,4,16,2,8,4,
0.993864,16,4,16,2,8,4,8,
0.966294,16,4,2,8,16,4,8,
0.280458,16,8,8,8,16,8,2,
0.968437,16,4,2,2,4,2,16,
0.286492,16,8,8,2,2,8,16,
0.263683,16,8,2,8,4,8,16,
0.981906,16,4,4,16,8,4,4,
2.4649,16,2,8,16,8,4,4,
2.46412,16,2,8,4,16,16,4,
0.270556,16,8,2,16,8,2,8,
0.277331,16,8,4,8,2,16,2,
0.990003,16,4,16,4,16,4,8,
0.986997,16,4,4,4,16,2,8,
0.290139,16,8,16,2,4,8,2,
0.266834,16,8,2,2,4,8,4,
0.963222,16,4,2,8,4,2,4,
0.289418,16,8,16,2,16,8,4,
0.28435,16,8,8,16,8,4,16,
0.275703,16,8,4,8,4,8,2,
0.960087,16,4,2,2,8,8,8,
0.278525,16,8,4,8,4,16,8,
2.42251,16,2,2,8,16,16,2,
0.283036,16,8,4,16,2,16,2,
2.41714,16,2,2,8,4,8,2,
0.978654,16,4,16,4,4,4,16,
0.960795,16,4,2,2,8,8,16,
2.44601,16,2,4,2,8,2,16,
2.45526,16,2,4,2,8,4,2,
0.266234,16,8,2,2,2,4,8,
0.284229,16,8,8,8,8,16,16,
0.989029,16,4,16,2,4,4,8,
0.281376,16,8,4,16,4,2,16,
0.985514,16,4,16,4,4,4,8,
2.45706,16,2,16,16,4,2,2,
0.985008,16,4,4,16,8,16,8,
0.263955,16,8,2,4,4,4,8,
0.986774,16,4,8,2,8,16,2,
0.969261,16,4,2,16,16,4,2,
2.46799,16,2,8,16,2,16,16,
2.463,16,2,16,2,2,4,16,
2.46422,16,2,16,16,2,2,4,
2.44036,16,2,2,16,8,8,16,
0.970492,16,4,2,16,4,16,2,
0.976952,16,4,4,8,4,4,4,
2.45752,16,2,8,4,4,8,8,
2.45997,16,2,4,4,2,4,8,
2.45087,16,2,16,8,2,8,2,
0.963623,16,4,2,4,8,8,2,
0.283674,16,8,16,4,2,2,16,
0.278732,16,8,4,4,16,8,2,
0.281554,16,8,8,4,16,8,8,
2.46105,16,2,16,4,16,2,16,
2.4669,16,2,16,2,2,8,8,
0.270016,16,8,2,4,8,4,8,
0.29116,16,8,16,16,16,8,4,
0.291442,16,8,16,16,2,8,8,
0.991031,16,4,16,4,16,8,4,
2.45921,16,2,8,4,16,8,16,
0.291801,16,8,16,16,8,8,2,
0.291526,16,8,16,16,16,8,4,
2.45541,16,2,4,4,2,4,16,
0.289191,16,8,16,16,16,16,4,
0.992026,16,4,8,16,8,4,8,
0.983158,16,4,8,4,2,2,16,
0.982993,16,4,4,16,2,2,4,
0.281159,16,8,4,16,16,4,2,
0.290147,16,8,16,2,4,8,16,
2.46167,16,2,16,4,8,4,8,
0.282114,16,8,8,2,8,16,2,
0.963619,16,4,2,4,2,2,8,
2.4543,16,2,8,16,4,4,2,
2.4381,16,2,2,16,4,4,4,
0.269055,16,8,2,4,4,16,8,
0.283568,16,8,16,4,16,4,2,
0.295008,16,8,16,2,4,16,2,
0.989853,16,4,4,16,8,8,2,
2.44512,16,2,2,2,4,4,8,
2.46327,16,2,8,8,2,16,4,
0.992126,16,4,16,4,16,8,8,
0.278398,16,8,8,4,16,2,4,
0.987231,16,4,16,8,16,8,4,
0.266738,16,8,2,4,2,8,8,
2.45627,16,2,4,2,2,4,2,
2.46649,16,2,16,16,16,16,4,
0.283489,16,8,8,2,16,8,2,
0.986038,16,4,8,16,8,4,4,
0.962787,16,4,2,8,2,2,2,
0.986847,16,4,8,4,16,16,8,
0.273971,16,8,4,4,8,2,2,
0.279983,16,8,4,16,2,2,4,
0.270336,16,8,2,16,16,16,2,
0.283577,16,8,8,2,16,16,4,
2.45524,16,2,8,16,2,4,8,
0.285067,16,8,4,16,16,16,16,
0.285466,16,8,16,4,16,16,4,
0.284123,16,8,16,8,16,16,4,
0.973373,16,4,2,16,16,16,8,
0.285443,16,8,8,2,2,8,8,
0.270796,16,8,2,16,8,16,8,
0.987175,16,4,16,8,8,8,4,
2.45548,16,2,8,4,8,4,2,
0.968668,16,4,2,2,8,2,16,
0.26204,16,8,2,4,4,2,16,
0.995972,16,4,16,16,8,4,8,
0.277078,16,8,8,8,16,4,2,
2.45163,16,2,4,16,4,16,2,
2.4573,16,2,8,4,4,2,4,
0.982775,16,4,4,4,4,16,8,
0.987137,16,4,8,4,16,4,8,
0.281718,16,8,8,2,2,4,4,
2.45041,16,2,4,8,16,16,4,
0.970366,16,4,2,16,4,8,2,
2.4568,16,2,8,4,16,2,2,
2.44682,16,2,2,16,8,2,2,
0.27616,16,8,8,8,4,8,16,
0.29472,16,8,8,2,4,8,16,
0.283763,16,8,8,2,8,16,8,
0.981001,16,4,4,2,16,2,2,
0.983417,16,4,8,4,16,2,4,
2.4538,16,2,4,16,4,8,4,
0.266364,16,8,2,16,2,4,4,
2.44422,16,2,2,16,2,8,8,
0.271871,16,8,2,16,8,16,2,
0.985966,16,4,16,8,2,8,8,
0.983175,16,4,4,16,2,8,4,
0.984144,16,4,8,8,2,16,16,
2.46446,16,2,16,16,4,16,4,
0.278694,16,8,4,4,16,16,4,
0.989033,16,4,8,2,4,8,16,
2.46826,16,2,16,2,16,16,16,
2.43707,16,2,2,4,16,4,2,
0.289022,16,8,16,16,8,2,8,
2.426,16,2,2,16,4,2,16,
0.981451,16,4,16,4,8,4,2,
2.44409,16,2,4,16,8,2,16,
0.976636,16,4,4,16,8,2,2,
2.45614,16,2,16,16,8,4,2,
0.962273,16,4,2,2,2,4,2,
2.45123,16,2,16,2,4,8,4,
0.974902,16,4,16,8,2,4,8,
0.281818,16,8,8,2,16,4,2,
0.962962,16,4,2,16,16,8,2,
0.985767,16,4,16,4,16,2,8,
0.977264,16,4,16,8,2,2,2,
0.979116,16,4,4,16,16,8,4,
2.439,16,2,4,16,4,2,2,
2.43107,16,2,2,2,4,16,16,
0.980471,16,4,8,8,16,4,8,
0.278655,16,8,4,8,16,4,8,
0.986458,16,4,8,2,16,4,8,
0.287003,16,8,16,16,16,2,2,
0.282548,16,8,8,2,2,2,16,
0.278475,16,8,8,4,8,4,8,
0.978408,16,4,8,2,8,8,4,
0.973239,16,4,4,2,4,2,4,
0.266434,16,8,2,2,8,2,4,
0.961794,16,4,2,16,8,2,16,
0.267813,16,8,2,4,8,8,8,
0.279351,16,8,8,4,4,4,16,
0.283062,16,8,8,2,8,16,4,
2.4444,16,2,8,4,2,2,4,
2.44815,16,2,16,4,4,4,8,
2.44375,16,2,16,8,8,4,2,
2.46169,16,2,8,8,4,16,16,
0.277575,16,8,8,4,4,2,2,
0.964268,16,4,2,8,16,4,16,
0.281793,16,8,8,8,8,16,16,
0.264808,16,8,2,8,8,8,2,
0.280234,16,8,8,8,4,2,8,
0.268851,16,8,2,2,8,4,2,
0.991648,16,4,16,4,4,16,8,
0.968142,16,4,2,2,8,8,2,
2.46747,16,2,16,2,2,4,8,
0.266363,16,8,2,2,8,4,2,
2.45094,16,2,4,4,2,16,8,
0.280225,16,8,8,8,8,16,4,
0.988125,16,4,16,4,2,4,16,
0.982173,16,4,8,8,2,8,2,
0.280717,16,8,8,2,16,4,4,
0.275466,16,8,4,8,2,8,8,
2.46448,16,2,16,2,4,4,16,
2.44808,16,2,4,8,16,4,16,
1.01302,16,4,8,4,4,8,2,
0.977154,16,4,4,8,4,2,16,
0.986631,16,4,16,4,2,2,16,
2.453,16,2,16,8,8,2,16,
2.45201,16,2,8,2,16,4,4,
2.52561,16,2,16,16,2,2,8,
0.283597,16,8,4,16,8,8,16,
2.42518,16,2,2,8,16,4,8,
0.981157,16,4,16,4,2,8,4,
0.987633,16,4,16,16,16,16,2,
2.44424,16,2,4,2,2,4,2,
0.968345,16,4,4,8,4,2,2,
2.44973,16,2,8,4,8,4,8,
0.288273,16,8,16,4,8,16,16,
0.986788,16,4,8,16,16,4,8,
2.44374,16,2,4,16,2,4,4,
0.98286,16,4,16,8,8,2,8,
0.961863,16,4,2,2,2,16,4,
0.96148,16,4,2,2,16,8,16,
0.981541,16,4,8,4,8,8,8,
0.285981,16,8,8,2,16,8,4,
2.44852,16,2,8,4,16,4,4,
2.42289,16,2,2,8,8,2,4,
0.277379,16,8,8,4,2,4,16,
0.957824,16,4,2,8,4,8,2,
0.279292,16,8,8,8,16,8,2,
2.4443,16,2,8,8,8,4,16,
2.4538,16,2,16,16,4,4,16,
0.956128,16,4,2,4,16,2,16,
2.43029,16,2,2,16,4,4,8,
0.964089,16,4,2,2,16,2,8,
2.44347,16,2,4,4,4,16,8,
2.44783,16,2,8,4,2,2,8,
2.44735,16,2,8,16,4,8,16,
0.973743,16,4,4,16,2,8,2,
0.286762,16,8,16,4,8,8,4,
0.971779,16,4,4,8,8,8,4,
0.290275,16,8,16,16,8,2,16,
0.26432,16,8,2,8,16,4,2,
0.282028,16,8,8,4,8,8,16,
0.957881,16,4,2,8,2,8,2,
0.284736,16,8,16,4,16,4,16,
0.284841,16,8,8,16,16,2,16,
2.43614,16,2,2,16,4,2,2,
2.45678,16,2,16,8,8,4,2,
2.43954,16,2,2,2,16,2,16,
2.45405,16,2,4,8,2,2,2,
0.264133,16,8,2,8,8,2,8,
0.986656,16,4,16,8,2,2,8,
2.45957,16,2,4,4,16,16,16,
0.269621,16,8,2,16,2,16,2,
2.4605,16,2,8,4,8,8,8,
0.978058,16,4,4,8,2,2,8,
0.278362,16,8,4,4,2,8,4,
0.985207,16,4,16,8,2,8,4,
0.28027,16,8,8,4,16,16,2,
0.277864,16,8,8,8,2,2,2,
0.279728,16,8,8,8,4,8,8,
0.9669,16,4,2,16,4,4,4,
0.962267,16,4,2,2,4,2,16,
2.42657,16,2,2,4,2,16,2,
2.44821,16,2,8,16,16,8,16,
0.969982,16,4,4,8,4,8,2,
0.279547,16,8,4,4,16,8,8,
0.277045,16,8,4,8,4,8,8,
0.261177,16,8,2,8,4,2,4,
0.278811,16,8,4,16,4,2,8,
0.289512,16,8,16,16,8,4,4,
0.26465,16,8,2,8,2,16,4,
2.41535,16,2,2,8,2,4,2,
0.279213,16,8,4,2,4,8,4,
0.264194,16,8,2,8,8,4,8,
2.52514,16,2,8,4,16,2,8,
0.291997,16,8,16,16,8,16,8,
0.96933,16,4,4,8,4,4,16,
0.266915,16,8,2,2,8,4,16,
0.989029,16,4,16,16,4,4,4,
2.44859,16,2,4,16,2,2,16,
0.970092,16,4,2,16,8,16,8,
0.981701,16,4,8,2,16,2,4,
0.980831,16,4,4,4,16,16,8,
0.281645,16,8,8,8,4,16,16,
0.981513,16,4,8,4,4,16,4,
0.277971,16,8,8,8,2,2,4,
2.44041,16,2,2,16,8,16,16,
0.976287,16,4,8,4,4,4,2,
0.990615,16,4,16,16,8,2,8,
2.45374,16,2,16,4,8,2,2,
0.275763,16,8,4,8,8,4,8,
2.42957,16,2,2,8,8,8,8,
0.981702,16,4,8,2,16,2,4,
2.42695,16,2,2,2,8,8,2,
2.45267,16,2,16,16,8,8,2,
0.979617,16,4,8,4,2,2,16,
0.988669,16,4,16,16,2,4,4,
0.98577,16,4,16,2,8,8,2,
0.984213,16,4,8,2,16,2,8,
0.978246,16,4,4,4,16,16,16,
0.970866,16,4,4,4,4,4,4,
0.988149,16,4,16,2,16,2,8,
0.279905,16,8,8,4,2,4,2,
2.42903,16,2,2,8,2,2,8,
0.965125,16,4,2,2,2,16,16,
2.45361,16,2,16,4,4,2,8,
0.963977,16,4,2,8,16,16,8,
0.986048,16,4,16,2,8,2,4,
2.42716,16,2,2,8,2,4,8,
0.98586,16,4,16,8,16,16,4,
2.45668,16,2,16,2,16,2,2,
0.982934,16,4,8,2,2,4,16,
2.45748,16,2,8,16,8,4,16,
0.287852,16,8,16,16,8,2,2,
0.985138,16,4,16,2,8,8,16,
2.4279,16,2,2,8,2,2,8,
2.44904,16,2,8,4,4,8,8,
0.267936,16,8,2,4,16,8,8,
0.977996,16,4,8,4,8,2,4,
2.42863,16,2,2,2,8,8,8,
0.285271,16,8,8,16,2,8,16,
0.283212,16,8,8,4,2,16,16,
2.43756,16,2,2,16,16,16,4,
2.45284,16,2,8,2,16,2,2,
0.278014,16,8,8,4,4,4,16,
0.286039,16,8,16,4,8,16,16,
0.980371,16,4,8,8,8,8,4,
2.44522,16,2,4,4,2,2,4,
0.283355,16,8,8,16,8,4,16,
0.978087,16,4,4,4,16,8,8,
0.276945,16,8,8,4,2,2,4,
0.988018,16,4,8,16,8,2,8,
0.28558,16,8,8,16,4,8,16,
0.265107,16,8,2,4,4,8,8,
0.976241,16,4,4,2,4,2,8,
0.987961,16,4,16,2,4,2,4,
2.43045,16,2,2,16,8,8,16,
0.27803,16,8,4,4,16,8,2,
0.964037,16,4,2,2,2,4,16,
2.45216,16,2,4,2,8,16,2,
0.984772,16,4,16,2,4,2,2,
2.52811,16,2,16,2,4,4,8,
0.982977,16,4,4,16,8,2,8,
2.44766,16,2,8,8,16,8,2,
0.278447,16,8,4,4,8,16,2,
0.966044,16,4,2,16,8,8,2,
2.50806,16,2,2,16,8,8,2,
2.45644,16,2,16,4,2,4,4,
0.270747,16,8,2,16,2,16,8,
2.45452,16,2,4,16,8,16,8,
0.281163,16,8,4,16,8,2,4,
0.278014,16,8,8,4,4,4,16,
0.970793,16,4,4,8,8,4,2,
0.986276,16,4,16,2,8,2,16,
0.270292,16,8,2,2,16,8,16,
2.44677,16,2,4,2,4,16,2,
0.280618,16,8,4,16,16,8,2,
1.01168,16,4,16,4,4,4,16,
0.957912,16,4,2,8,4,8,8,
2.4624,16,2,16,16,2,8,4,
2.42815,16,2,2,8,2,4,4,
0.283613,16,8,16,8,16,16,2,
0.986626,16,4,8,16,4,16,2,
2.45126,16,2,4,2,8,8,16,
0.28565,16,8,16,8,2,16,2,
2.45121,16,2,16,4,2,16,8,
2.45654,16,2,16,8,2,16,4,
0.285584,16,8,8,16,2,16,8,
0.989518,16,4,16,16,4,8,8,
0.983197,16,4,16,4,8,16,2,
0.269625,16,8,2,16,16,2,8,
0.276056,16,8,8,8,2,8,4,
0.986731,16,4,8,16,2,8,16,
0.282262,16,8,16,8,8,2,2,
0.270937,16,8,2,16,4,8,8,
0.267915,16,8,2,16,4,2,16,
0.28426,16,8,8,4,4,8,16,
0.98601,16,4,16,8,8,16,2,
0.981333,16,4,4,16,16,16,16,
0.286984,16,8,16,16,16,2,4,
0.978593,16,4,8,8,4,16,8,
0.985276,16,4,8,2,8,2,8,
0.278815,16,8,8,4,16,2,2,
2.44844,16,2,4,4,16,4,4,
0.279568,16,8,4,2,8,2,4,
0.286874,16,8,8,16,8,16,8,
0.268477,16,8,2,2,2,8,2,
0.990136,16,4,16,16,16,16,16,
2.45444,16,2,16,4,2,8,8,
0.979906,16,4,4,16,8,2,16,
0.958455,16,4,2,8,8,8,4,
2.45459,16,2,8,4,2,8,16,
0.968724,16,4,2,16,2,16,8,
2.4532,16,2,8,4,2,8,16,
0.26392,16,8,2,4,4,8,4,
0.978869,16,4,4,4,16,16,16,
2.45818,16,2,16,4,8,16,16,
2.43657,16,2,2,16,2,2,8,
0.968515,16,4,2,2,16,2,8,
0.979903,16,4,16,8,2,2,2,
2.44765,16,2,4,4,8,2,2,
0.982984,16,4,4,16,8,16,16,
0.265402,16,8,2,16,2,4,2,
0.984838,16,4,16,2,8,16,2,
0.987425,16,4,8,16,16,8,2,
0.981267,16,4,16,4,4,4,8,
0.984829,16,4,8,16,4,2,8,
0.974197,16,4,4,8,16,4,16,
0.289956,16,8,16,16,16,4,8,
2.45428,16,2,4,2,16,2,8,
2.43208,16,2,2,4,4,4,8,
0.283229,16,8,8,2,8,16,2,
0.286675,16,8,16,4,8,16,8,
0.286693,16,8,8,4,4,8,8,
0.281336,16,8,8,16,16,4,2,
2.44816,16,2,4,2,8,8,4,
0.984131,16,4,4,16,2,16,16,
2.44833,16,2,16,8,4,4,4,
2.45279,16,2,16,2,2,2,8,
0.990409,16,4,16,2,4,8,4,
0.282754,16,8,16,8,4,4,2,
0.276245,16,8,4,4,8,4,2,
0.982213,16,4,4,16,16,8,4,
0.277053,16,8,4,2,4,4,4,
0.984887,16,4,16,2,16,4,16,
2.4474,16,2,8,8,16,2,2,
2.45095,16,2,8,4,4,2,16,
0.977334,16,4,4,2,4,4,16,
2.45836,16,2,8,2,8,16,8,
2.45332,16,2,8,4,2,4,8,
2.44405,16,2,4,4,4,2,4,
0.267943,16,8,2,16,16,4,2,
0.982094,16,4,8,4,8,16,8,
0.97803,16,4,4,2,8,2,16,
0.286095,16,8,16,4,4,16,8,
0.279499,16,8,8,2,4,2,2,
0.976154,16,4,4,2,4,2,4,
2.45442,16,2,8,2,16,4,16,
0.978578,16,4,8,4,8,2,4,
0.96226,16,4,2,2,16,8,2,
0.281308,16,8,8,8,4,16,8,
0.976956,16,4,4,2,8,8,2,
0.964129,16,4,2,16,2,16,2,
0.957907,16,4,2,8,2,8,16,
2.44013,16,2,2,16,8,16,4,
2.44305,16,2,2,16,2,8,8,
2.43575,16,2,2,16,16,8,8,
0.984847,16,4,8,8,8,8,4,
2.45541,16,2,8,4,4,8,2,
2.44482,16,2,2,2,16,8,16,
2.4462,16,2,2,16,2,2,4,
2.45806,16,2,16,4,8,8,2,
2.44847,16,2,8,8,8,2,4,
0.28698,16,8,16,16,4,2,4,
0.265387,16,8,2,4,4,16,16,
0.266921,16,8,2,16,16,4,2,
2.44088,16,2,2,16,8,8,8,
2.46749,16,2,16,2,4,4,2,
2.45646,16,2,4,16,4,8,16,
2.46451,16,2,16,16,2,2,16,
2.44704,16,2,2,16,16,16,2,
2.4379,16,2,2,2,8,16,16,
0.275257,16,8,4,8,2,8,16,
2.44368,16,2,2,2,2,4,8,
0.964432,16,4,2,4,16,2,4,
0.285776,16,8,16,4,8,8,4,
0.981279,16,4,4,4,16,2,2,
2.49962,16,2,2,8,2,4,2,
0.283168,16,8,8,4,2,8,8,
0.277715,16,8,8,8,2,8,8,
0.96299,16,4,2,8,16,8,2,
2.44518,16,2,4,8,4,2,8,
2.46048,16,2,8,8,2,8,16,
0.977851,16,4,4,4,4,4,2,
0.263072,16,8,2,8,8,2,2,
0.278187,16,8,4,4,16,2,16,
0.2666,16,8,2,2,4,8,2,
2.43748,16,2,2,8,8,2,2,
2.4414,16,2,2,8,16,8,16,
0.28222,16,8,8,16,4,2,16,
0.276029,16,8,4,4,16,2,4,
2.43305,16,2,2,8,16,4,2,
0.282734,16,8,4,2,8,16,2,
2.44443,16,2,2,2,2,16,8,
0.986557,16,4,8,2,16,2,4,
0.982138,16,4,8,8,2,4,16,
0.29035,16,8,16,16,16,8,2,
0.276445,16,8,8,4,16,2,2,
2.45852,16,2,8,4,2,16,2,
0.291848,16,8,16,16,16,8,16,
0.27708,16,8,4,4,8,4,8,
2.46263,16,2,16,4,2,8,2,
0.279535,16,8,8,8,8,4,8,
2.45533,16,2,4,2,2,4,16,
2.45488,16,2,16,8,16,8,4,
2.4544,16,2,8,8,16,4,2,
2.46792,16,2,8,16,16,16,4,
0.967224,16,4,2,16,4,8,4,
0.276126,16,8,4,8,16,4,16,
2.45353,16,2,8,8,4,4,4,
2.4478,16,2,2,16,4,16,2,
2.45647,16,2,4,16,2,2,8,
2.45025,16,2,16,8,4,2,2,
2.46238,16,2,16,8,2,8,16,
0.982932,16,4,4,4,4,16,16,
2.45507,16,2,4,16,8,8,8,
2.46545,16,2,16,16,4,16,16,
2.45221,16,2,4,8,4,8,8,
0.260937,16,8,2,4,2,2,2,
0.281676,16,8,16,4,4,2,2,
0.283449,16,8,16,8,16,4,2,
0.991928,16,4,16,2,4,4,16,
0.968213,16,4,2,2,16,8,8,
0.961026,16,4,2,8,16,2,8,
0.990284,16,4,16,4,2,2,8,
0.268482,16,8,2,4,16,16,8,
0.277566,16,8,4,4,16,8,8,
0.283229,16,8,8,16,16,4,4,
0.286246,16,8,16,4,2,8,4,
0.979735,16,4,4,2,2,4,4,
0.983872,16,4,8,4,16,4,4,
0.978288,16,4,4,8,16,2,2,
0.987474,16,4,16,8,2,16,2,
0.280623,16,8,4,16,8,4,4,
0.263288,16,8,2,8,2,4,16,
2.45768,16,2,16,8,8,16,16,
2.43694,16,2,2,2,4,16,4,
0.279105,16,8,4,2,2,4,16,
0.993142,16,4,16,2,16,4,8,
0.974501,16,4,4,8,8,4,16,
0.990835,16,4,8,16,16,2,8,
0.965467,16,4,2,8,16,4,8,
2.4586,16,2,16,16,4,16,2,
0.288991,16,8,16,16,4,8,4,
2.45439,16,2,8,8,4,2,16,
2.45376,16,2,4,4,2,4,4,
0.969133,16,4,2,4,2,16,16,
0.262001,16,8,2,8,4,4,4,
0.280563,16,8,4,2,4,8,8,
0.279138,16,8,4,2,2,16,2,
0.264191,16,8,2,4,2,2,8,
2.44019,16,2,8,8,16,8,8,
0.274941,16,8,4,8,2,8,16,
2.43149,16,2,2,2,4,8,16,
2.42981,16,2,2,2,16,4,16,
0.268011,16,8,2,16,4,4,16,
0.284638,16,8,16,4,8,8,2,
2.45712,16,2,4,4,8,4,16,
0.991713,16,4,16,2,4,2,8,
0.968242,16,4,2,8,4,16,16,
2.46513,16,2,16,2,2,2,4,
2.45517,16,2,16,2,4,4,8,
0.283921,16,8,4,16,8,16,4,
0.96722,16,4,2,2,4,8,2,
2.46536,16,2,8,2,8,16,2,
2.43625,16,2,2,16,4,2,16,
0.282794,16,8,16,8,8,2,2,
0.276972,16,8,4,4,2,16,4,
0.980277,16,4,4,4,4,8,16,
2.44694,16,2,8,8,8,2,4,
2.44829,16,2,4,4,4,16,4,
2.45211,16,2,4,4,16,2,4,
2.45077,16,2,4,16,2,4,8,
0.290109,16,8,16,16,16,2,8,
0.279265,16,8,8,2,2,4,2,
0.283225,16,8,16,4,16,4,2,
0.276451,16,8,4,8,8,2,8,
2.4643,16,2,16,16,8,2,2,
2.45507,16,2,4,16,2,2,2,
0.990593,16,4,16,8,8,16,16,
0.984164,16,4,4,16,2,4,2,
0.990005,16,4,8,4,8,2,8,
0.285526,16,8,16,4,16,8,4,
0.991246,16,4,16,16,16,16,16,
0.98583,16,4,8,8,8,2,8,
2.47189,16,2,16,16,2,16,2,
0.283038,16,8,16,8,8,8,8,
0.980911,16,4,8,8,4,8,2,
2.46018,16,2,8,16,8,4,8,
2.45821,16,2,4,2,2,16,4,
0.265051,16,8,2,2,4,4,16,
0.980305,16,4,4,8,2,16,2,
2.45751,16,2,16,16,4,4,4,
0.268205,16,8,2,16,2,8,2,
0.285517,16,8,16,4,16,16,2,
0.983601,16,4,4,4,2,16,8,
0.281687,16,8,4,16,4,4,16,
0.263029,16,8,2,8,4,4,16,
0.283352,16,8,8,16,4,8,4,
0.981752,16,4,4,4,16,2,2,
0.960463,16,4,2,8,2,2,4,
2.4504,16,2,16,8,8,2,16,
0.282916,16,8,8,2,16,16,4,
0.977472,16,4,4,2,8,8,8,
2.44779,16,2,2,16,4,16,16,
2.46741,16,2,8,16,16,16,16,
2.45304,16,2,4,8,8,16,16,
0.964485,16,4,2,4,8,2,4,
2.45762,16,2,16,8,16,4,4,
0.275058,16,8,4,4,4,8,2,
0.963206,16,4,2,8,2,16,4,
0.270593,16,8,2,16,8,8,8,
0.27289,16,8,2,16,16,8,16,
2.45592,16,2,8,8,8,4,16,
0.988071,16,4,16,4,2,4,16,
0.994468,16,4,8,16,16,8,16,
2.46849,16,2,8,16,16,4,4,
0.276521,16,8,8,8,4,4,2,
0.275289,16,8,4,8,8,2,2,
2.46338,16,2,16,16,8,2,2,
2.43366,16,2,2,8,4,16,4,
0.2708,16,8,2,16,16,16,2,
0.281043,16,8,4,16,16,8,2,
