8.66611,64,16,4,2,32,2,8,4096
8.43169,64,8,4,4,32,16,4,4096
40.6232,128,64,8,32,16,8,8,16384
7.68966,64,32,2,16,32,16,2,4096
43.4139,128,32,4,128,2,8,4,16384
39.287,128,16,16,32,32,8,64,16384
8.90736,64,16,16,2,32,2,2,4096
0.531578,16,4,4,16,8,2,2,256
12.9484,64,4,16,2,32,2,32,4096
2.89817,32,4,2,8,8,8,8,1024
1.35971,32,16,2,32,4,8,8,1024
40.3818,128,16,128,128,16,2,16,16384
43.0141,128,32,128,128,32,32,32,16384
1.35441,32,16,16,8,32,8,16,1024
1.36042,32,16,2,8,8,8,4,1024
8.14421,64,8,64,16,32,8,8,4096
71.491,128,4,4,16,32,128,128,16384
7.60589,64,32,16,8,16,16,2,4096
4.35134,32,2,2,8,32,8,32,1024
4.35943,32,2,32,32,8,2,16,1024
40.1266,128,64,32,8,8,16,32,16384
1.36405,32,8,8,16,8,8,8,1024
0.319052,16,8,16,4,8,2,16,256
40.318,128,64,64,4,16,64,4,16384
0.985741,16,2,2,2,2,16,8,256
13.764,64,4,64,8,4,16,8,4096
130.148,128,2,4,4,8,2,128,16384
1.35594,32,16,2,32,32,2,4,1024
39.7621,128,16,128,64,64,2,32,16384
0.284601,16,8,16,4,4,8,16,256
1.33644,32,16,16,8,32,4,2,1024
147.28,128,2,16,8,8,4,2,16384
1.34631,32,16,32,16,32,16,32,1024
0.547491,16,4,16,16,8,4,8,256
8.07085,64,32,64,2,32,2,8,4096
8.64702,64,8,64,64,2,2,2,4096
0.539812,16,4,8,2,8,8,4,256
47.0185,128,16,32,64,8,8,32,16384
42.3322,128,32,32,2,4,8,128,16384
8.82926,64,16,8,32,2,8,4,4096
2.54883,32,4,32,32,4,16,8,1024
0.541295,16,4,16,2,16,2,8,256
8.13665,64,8,64,32,8,8,32,4096
7.70156,64,32,16,4,8,2,64,4096
130.204,128,2,4,128,64,16,8,16384
0.563268,16,4,8,16,16,4,8,256
0.272996,16,8,4,2,8,2,4,256
8.22806,64,32,32,16,4,4,64,4096
21.775,64,2,32,2,4,64,8,4096
39.8572,128,16,8,2,2,2,8,16384
8.6279,64,16,16,16,2,8,16,4096
42.259,128,32,16,2,2,128,8,16384
2.59109,32,4,16,16,32,4,4,1024
0.529024,16,4,2,16,16,16,8,256
70.8142,128,4,8,128,32,8,32,16384
40.0152,128,16,8,32,32,64,8,16384
22.1197,64,2,2,8,4,4,2,4096
40.0735,128,64,32,16,16,32,64,16384
23.1586,64,2,4,4,8,2,4,4096
4.2997,32,2,8,2,16,4,8,1024
2.55119,32,4,32,2,32,32,16,1024
2.54432,32,4,4,32,16,32,2,1024
22.2802,64,2,2,32,32,2,8,4096
22.0877,64,2,16,4,8,32,64,4096
0.263568,16,8,2,4,2,8,8,256
8.46503,64,16,32,32,2,8,8,4096
128.838,128,2,128,4,8,8,32,16384
0.993469,16,2,16,4,16,2,16,256
8.07776,64,32,2,32,32,16,8,4096
127.961,128,2,64,32,32,64,128,16384
0.550004,16,4,8,4,8,2,4,256
128.404,128,2,32,4,4,16,32,16384
4.35888,32,2,2,2,8,16,16,1024
0.982625,16,2,2,4,4,4,16,256
0.543712,16,4,2,2,16,8,16,256
0.287162,16,8,16,16,8,4,16,256
0.278997,16,8,8,16,16,2,16,256
2.5385,32,4,8,8,8,2,4,1024
37.6475,128,8,32,128,8,64,8,16384
8.42328,64,8,4,4,32,32,8,4096
0.569887,16,4,16,8,8,16,2,256
23.4618,64,2,2,32,32,16,4,4096
13.8082,64,4,32,4,4,4,32,4096
38.4422,128,8,32,32,2,8,128,16384
0.541973,16,4,16,4,2,16,16,256
42.0602,128,32,32,8,2,4,8,16384
2.57227,32,4,4,16,32,32,8,1024
0.529653,16,4,4,16,8,8,2,256
22.9817,64,2,16,2,4,32,4,4096
23.5484,64,2,4,64,4,4,16,4096
12.9677,64,4,32,32,4,2,8,4096
0.989325,16,2,2,16,16,16,4,256
9.01661,64,8,2,64,32,2,2,4096
1.35111,32,16,8,8,16,16,8,1024
0.284383,16,8,16,2,4,16,2,256
22.0251,64,2,16,64,4,8,32,4096
70.0703,128,4,32,4,4,32,8,16384
0.983618,16,2,2,4,2,2,4,256
23.387,64,2,32,16,64,2,32,4096
0.291997,16,8,16,16,8,4,4,256
12.9542,64,4,32,2,2,8,8,4096
43.2645,128,32,128,4,8,64,2,16384
50.8064,128,32,2,4,16,4,32,16384
1.36863,32,8,4,8,8,8,32,1024
8.14903,64,32,8,4,64,32,64,4096
4.34658,32,2,16,32,8,2,32,1024
47.5278,128,64,128,64,8,2,8,16384
39.6857,128,16,128,16,128,4,8,16384
43.243,128,32,128,4,128,2,8,16384
9.31501,64,16,2,4,4,8,4,4096
4.35123,32,2,32,4,32,32,32,1024
1.36688,32,8,8,4,4,16,2,1024
39.4383,128,8,2,4,4,16,2,16384
1.01101,16,2,16,16,4,16,16,256
46.3771,128,8,4,64,2,32,8,16384
23.3133,64,2,16,16,8,4,2,4096
4.31889,32,2,4,8,16,32,2,1024
127.985,128,2,64,8,128,64,16,16384
0.540475,16,4,8,2,2,4,16,256
7.66932,64,32,64,2,16,32,4,4096
39.8067,128,16,8,128,16,8,4,16384
1.36989,32,8,8,8,16,16,16,1024
8.85012,64,16,8,16,64,2,4,4096
4.34997,32,2,8,2,4,32,32,1024
4.35926,32,2,8,32,32,4,8,1024
1.35051,32,16,4,4,2,4,8,1024
1.00164,16,2,16,16,8,8,16,256
39.051,128,8,8,2,64,4,32,16384
70.7006,128,4,64,64,64,16,32,16384
0.51513,16,4,2,8,8,8,4,256
0.530321,16,4,4,8,2,16,2,256
8.42709,64,8,32,4,4,8,64,4096
1.38268,32,8,32,2,2,8,16,1024
0.98722,16,2,8,8,2,16,4,256
7.66242,64,32,8,8,32,4,64,4096
4.34177,32,2,2,16,2,16,4,1024
4.35504,32,2,16,32,4,16,2,1024
1.39502,32,16,32,4,16,32,8,1024
127.715,128,2,64,128,8,4,4,16384
47.5646,128,64,128,8,32,64,16,16384
136.777,128,2,2,16,64,4,2,16384
13.7978,64,4,4,32,2,4,64,4096
0.27701,16,8,4,16,4,2,8,256
1.00414,16,2,16,16,8,2,2,256
0.571917,16,4,16,4,8,16,2,256
8.13858,64,8,8,32,16,16,4,4096
43.0153,128,32,128,4,4,64,2,16384
8.96665,64,16,32,32,16,2,8,4096
40.2432,128,64,64,64,32,64,4,16384
4.36989,32,2,8,8,2,32,32,1024
1.35033,32,8,8,16,8,2,32,1024
12.9334,64,4,8,32,16,2,16,4096
1.37287,32,8,32,32,8,2,16,1024
13.52,64,4,2,32,2,16,2,4096
7.67595,64,32,64,16,32,2,2,4096
1.37709,32,8,2,32,2,8,4,1024
1.37357,32,8,4,32,32,16,4,1024
7.94352,64,32,32,32,2,2,2,4096
40.1205,128,16,4,128,32,128,4,16384
47.6304,128,16,8,2,2,16,16,16384
8.16148,64,32,32,16,16,8,16,4096
2.54186,32,4,32,16,4,8,4,1024
4.37884,32,2,4,2,16,32,8,1024
1.02415,16,2,16,4,4,2,8,256
1.00777,16,2,8,16,2,16,4,256
1.00155,16,2,16,16,8,4,8,256
13.469,64,4,32,64,32,4,2,4096
71.8911,128,4,128,64,16,4,8,16384
4.35549,32,2,2,2,16,16,2,1024
0.272156,16,8,4,4,8,4,2,256
13.1859,64,4,2,2,8,32,8,4096
4.37571,32,2,32,32,16,32,32,1024
4.35107,32,2,2,8,32,16,32,1024
0.524474,16,4,2,16,4,8,2,256
23.3482,64,2,2,64,4,16,16,4096
7.69041,64,32,16,64,8,64,16,4096
1.00029,16,2,4,4,4,16,8,256
2.54701,32,4,2,16,8,8,16,1024
4.3469,32,2,16,2,16,2,2,1024
2.55679,32,4,8,2,2,16,2,1024
8.40384,64,16,8,32,8,64,32,4096
1.00552,16,2,8,16,4,8,16,256
38.5161,128,8,64,32,32,32,128,16384
0.26988,16,8,4,4,2,2,4,256
2.55617,32,4,2,16,4,2,32,1024
0.535392,16,4,8,8,16,4,8,256
0.542045,16,4,8,16,2,8,16,256
1.36267,32,16,16,2,32,8,16,1024
1.35828,32,16,32,2,2,2,8,1024
1.36856,32,16,4,32,16,16,4,1024
0.280775,16,8,16,8,16,16,2,256
1.38092,32,16,2,32,32,32,8,1024
0.984984,16,2,4,8,2,2,4,256
43.2661,128,32,8,32,64,128,2,16384
1.002,16,2,8,4,4,2,16,256
7.66251,64,32,4,2,32,16,2,4096
38.594,128,8,64,8,128,64,2,16384
1.03694,16,2,2,8,2,4,2,256
4.34734,32,2,32,16,2,2,8,1024
0.545561,16,4,16,16,2,4,4,256
129.486,128,2,32,2,32,64,8,16384
12.9437,64,4,8,32,32,16,32,4096
2.54411,32,4,2,8,16,16,4,1024
0.282198,16,8,16,2,4,8,2,256
1.01742,16,2,2,16,16,8,8,256
80.947,128,4,2,8,16,32,8,16384
4.34545,32,2,8,32,4,4,4,1024
43.9739,128,32,2,16,8,4,32,16384
22.9372,64,2,32,2,16,32,4,4096
9.30313,64,16,4,16,2,8,2,4096
4.36585,32,2,32,32,8,16,2,1024
9.6612,64,16,4,2,8,2,2,4096
0.53937,16,4,2,2,16,2,8,256
50.6138,128,32,8,2,64,8,8,16384
69.9833,128,4,8,64,128,32,128,16384
8.66988,64,8,64,2,2,2,64,4096
13.8609,64,4,2,4,32,8,8,4096
0.280383,16,8,8,2,16,16,4,256
2.54119,32,4,4,16,32,4,32,1024
1.34991,32,16,2,4,8,2,2,1024
0.999903,16,2,16,8,4,4,4,256
7.67795,64,32,64,16,8,2,64,4096
8.63353,64,8,8,2,64,16,8,4096
0.27637,16,8,16,8,4,2,4,256
0.51913,16,4,2,8,16,4,16,256
0.581639,16,4,4,8,4,4,16,256
40.4538,128,64,64,16,32,128,4,16384
2.5617,32,4,4,32,16,4,32,1024
8.10466,64,8,16,64,2,16,32,4096
1.00855,16,2,8,16,16,2,16,256
42.3299,128,32,64,8,4,16,16,16384
13.8095,64,4,16,16,2,64,64,4096
0.261483,16,8,2,8,4,8,16,256
1.35692,32,16,32,2,8,16,32,1024
8.99701,64,16,32,8,64,8,16,4096
2.55068,32,4,4,16,2,4,4,1024
14.5057,64,4,16,2,2,8,4,4096
40.5665,128,64,4,8,16,128,32,16384
12.9493,64,4,16,64,16,2,4,4096
0.27429,16,8,2,16,4,8,8,256
7.66391,64,32,2,64,32,4,8,4096
22.8506,64,2,32,32,16,16,4,4096
4.33908,32,2,2,8,2,4,4,1024
0.988089,16,2,2,16,16,2,2,256
1.00696,16,2,16,4,4,8,4,256
1.34314,32,16,8,8,32,8,2,1024
8.63075,64,16,32,16,16,8,4,4096
8.68785,64,16,64,2,16,64,8,4096
0.541824,16,4,4,2,4,2,4,256
22.0141,64,2,64,16,32,2,2,4096
7.70468,64,32,4,64,8,16,8,4096
0.519411,16,4,2,16,4,16,2,256
1.36814,32,8,4,4,16,4,32,1024
4.38154,32,2,2,32,16,8,8,1024
1.37766,32,8,2,2,2,2,8,1024
8.62193,64,16,16,4,2,16,8,4096
9.71374,64,16,4,8,4,2,8,4096
14.5089,64,4,2,2,2,32,32,4096
9.24379,64,16,16,2,4,64,64,4096
39.9914,128,16,128,2,4,4,2,16384
38.3398,128,8,16,16,128,16,128,16384
38.8474,128,16,16,4,16,4,8,16384
2.56027,32,4,2,32,32,16,16,1024
1.36186,32,16,2,32,16,16,2,1024
7.86868,64,32,4,64,16,8,4,4096
47.4796,128,16,2,32,64,2,128,16384
40.3454,128,64,16,16,16,16,64,16384
47.5623,128,64,2,2,128,8,32,16384
2.54714,32,4,2,16,32,32,32,1024
1.35821,32,16,32,4,8,4,32,1024
0.523948,16,4,2,2,4,16,16,256
71.1906,128,4,8,128,4,2,32,16384
38.5622,128,8,8,4,8,64,8,16384
2.56007,32,4,16,4,16,32,4,1024
130.156,128,2,2,64,16,8,4,16384
4.30875,32,2,2,16,2,16,8,1024
0.99868,16,2,8,4,4,2,4,256
0.278766,16,8,16,8,2,8,4,256
4.33919,32,2,8,8,8,2,4,1024
8.90183,64,8,16,4,2,32,32,4096
0.265082,16,8,2,16,2,2,8,256
1.4004,32,8,4,32,8,32,8,1024
2.52373,32,4,32,32,8,8,4,1024
0.28569,16,8,16,16,16,4,8,256
21.8522,64,2,4,16,16,2,64,4096
130.499,128,2,128,8,4,2,128,16384
8.93554,64,8,2,8,8,32,4,4096
12.9255,64,4,64,32,2,4,16,4096
2.54866,32,4,32,4,8,16,32,1024
8.49822,64,8,2,64,8,8,64,4096
4.36249,32,2,4,16,2,32,32,1024
12.9793,64,4,16,32,2,64,4,4096
2.53181,32,4,32,2,4,2,32,1024
8.44581,64,16,32,16,64,8,64,4096
8.09547,64,8,16,4,32,32,2,4096
1.03239,16,2,8,4,8,4,8,256
40.7971,128,16,2,16,8,128,32,16384
0.971188,16,2,2,8,16,4,2,256
40.2854,128,64,16,64,32,4,4,16384
4.3529,32,2,4,2,16,4,2,1024
1.36433,32,8,16,2,8,4,4,1024
8.94905,64,16,64,2,32,16,2,4096
41.512,128,64,2,128,32,64,64,16384
4.30485,32,2,4,4,2,8,2,1024
2.53302,32,4,2,8,4,16,2,1024
0.988673,16,2,2,16,2,2,8,256
1.00076,16,2,4,2,2,4,2,256
1.38768,32,8,32,32,32,16,8,1024
1.36955,32,8,4,4,4,32,16,1024
43.0856,128,32,128,8,32,8,4,16384
0.283871,16,8,8,16,8,8,16,256
0.261339,16,8,2,4,8,4,8,256
130.402,128,2,4,128,128,8,32,16384
0.973767,16,2,2,8,2,4,4,256
2.56086,32,4,16,8,32,32,32,1024
1.38393,32,8,8,2,2,8,8,1024
8.68782,64,8,64,4,16,2,2,4096
2.54918,32,4,16,32,16,4,8,1024
2.52421,32,4,16,8,2,16,16,1024
0.26398,16,8,2,16,2,4,2,256
13.6347,64,4,16,8,2,8,32,4096
0.988496,16,2,2,16,2,8,8,256
129.427,128,2,4,4,4,32,32,16384
129.775,128,2,2,2,8,32,2,16384
42.3217,128,32,32,2,32,32,16,16384
39.6629,128,16,4,64,128,8,4,16384
42.9745,128,32,128,8,64,32,8,16384
1.36703,32,8,32,4,2,16,16,1024
8.65935,64,16,2,2,32,16,4,4096
41.9247,128,32,64,16,32,32,8,16384
1.34758,32,8,2,16,16,2,4,1024
40.0188,128,16,8,4,32,2,2,16384
0.280483,16,8,8,2,8,16,2,256
14.0373,64,4,2,64,16,32,4,4096
0.281847,16,8,16,8,8,8,8,256
8.11975,64,8,16,32,64,16,4,4096
1.37667,32,8,2,8,2,2,8,1024
1.00138,16,2,8,8,8,4,16,256
2.55057,32,4,4,2,32,4,2,1024
1.37028,32,8,8,16,16,2,2,1024
0.999162,16,2,4,16,2,2,8,256
4.33529,32,2,32,16,4,4,4,1024
7.70516,64,32,32,32,16,16,32,4096
22.113,64,2,2,64,8,8,2,4096
38.7337,128,8,64,4,32,4,64,16384
8.4722,64,32,2,2,16,32,32,4096
2.60341,32,4,16,2,8,16,2,1024
12.9091,64,4,16,8,32,2,16,4096
1.35289,32,8,2,4,32,16,2,1024
0.549309,16,4,16,16,2,16,2,256
1.34828,32,8,16,16,4,4,8,1024
0.278079,16,8,8,2,16,4,4,256
0.521574,16,4,2,2,4,8,2,256
8.42382,64,16,16,8,64,16,8,4096
42.3494,128,32,16,16,2,2,64,16384
129.284,128,2,4,128,64,8,2,16384
0.267494,16,8,2,16,16,16,2,256
12.9342,64,4,4,2,4,16,8,4096
8.92577,64,8,4,32,32,32,2,4096
1.02516,16,2,4,2,8,8,16,256
4.35645,32,2,2,32,32,16,16,1024
8.36146,64,8,2,8,16,4,16,4096
1.35391,32,16,4,2,2,8,16,1024
8.17948,64,32,32,16,64,4,8,4096
38.0339,128,8,32,2,4,16,64,16384
0.279631,16,8,8,2,8,16,2,256
37.9432,128,8,16,4,128,32,64,16384
70.6405,128,4,64,32,128,8,64,16384
130.022,128,2,2,16,16,8,8,16384
38.0832,128,8,64,2,64,2,128,16384
1.00564,16,2,16,8,16,8,8,256
1.00961,16,2,8,16,16,16,16,256
2.55412,32,4,4,4,8,8,2,1024
2.54924,32,4,4,16,32,4,16,1024
4.36089,32,2,4,4,8,16,16,1024
1.364,32,8,32,8,16,16,2,1024
40.5105,128,64,16,16,16,128,8,16384
13.7419,64,4,4,32,16,2,16,4096
40.781,128,64,128,128,32,128,4,16384
8.34752,64,8,4,4,2,2,32,4096
38.2678,128,8,32,8,16,8,128,16384
4.34502,32,2,2,8,16,4,32,1024
43.261,128,32,128,2,2,128,8,16384
22.5244,64,2,8,2,2,2,32,4096
1.00413,16,2,4,2,4,16,2,256
71.8908,128,4,8,32,4,8,2,16384
37.9131,128,8,32,8,4,128,32,16384
7.67544,64,32,2,8,2,8,32,4096
1.35949,32,8,2,2,2,4,16,1024
4.33522,32,2,16,16,4,8,16,1024
9.19544,64,16,64,8,2,8,4,4096
41.8381,128,32,16,128,16,4,128,16384
7.66544,64,32,4,64,8,16,8,4096
4.35157,32,2,16,8,16,8,16,1024
40.1297,128,8,2,64,8,32,128,16384
38.3777,128,8,16,16,2,2,32,16384
8.17918,64,32,8,8,64,32,64,4096
0.999925,16,2,8,4,8,4,2,256
39.8832,128,8,2,8,4,8,32,16384
8.64295,64,16,32,2,4,16,4,4096
1.33204,32,16,8,16,2,16,32,1024
2.54885,32,4,8,8,2,16,8,1024
0.2633,16,8,2,2,4,8,2,256
4.34867,32,2,32,4,4,16,16,1024
0.53252,16,4,4,4,4,8,16,256
8.42542,64,8,16,8,4,64,64,4096
46.4574,128,8,4,16,32,16,2,16384
1.35371,32,8,4,16,16,8,2,1024
0.522115,16,4,2,2,4,4,16,256
4.35962,32,2,2,2,32,2,16,1024
128.703,128,2,32,32,128,16,4,16384
78.7479,128,4,4,4,2,4,4,16384
1.35934,32,8,8,8,32,8,2,1024
0.568351,16,4,4,2,4,2,8,256
0.275888,16,8,4,8,16,16,2,256
22.1385,64,2,16,16,64,16,4,4096
40.1046,128,64,32,32,4,32,8,16384
43.2339,128,32,4,2,8,64,2,16384
0.28475,16,8,8,16,16,16,8,256
71.4648,128,4,4,16,32,64,128,16384
0.536237,16,4,8,2,16,2,16,256
8.93278,64,8,2,32,32,32,8,4096
4.42402,32,2,2,8,16,16,16,1024
129.468,128,2,64,4,64,32,32,16384
1.0003,16,2,8,4,4,8,8,256
0.282013,16,8,4,16,8,16,16,256
1.35139,32,16,8,4,8,16,2,1024
50.8216,128,32,4,64,2,2,32,16384
0.531649,16,4,2,2,16,8,2,256
1.35028,32,16,16,32,32,8,32,1024
47.7667,128,64,2,128,128,2,8,16384
47.3206,128,8,128,4,8,128,128,16384
4.35307,32,2,32,2,16,16,2,1024
42.0935,128,32,16,4,8,8,4,16384
0.539611,16,4,4,16,2,16,4,256
47.0747,128,16,16,128,2,64,64,16384
0.292489,16,8,4,2,4,8,4,256
12.9987,64,4,2,4,16,4,2,4096
0.533882,16,4,4,16,16,8,4,256
44.2949,128,32,2,8,128,128,4,16384
8.91708,64,8,2,16,8,32,8,4096
127.881,128,2,64,16,2,8,16,16384
0.516091,16,4,2,8,2,2,4,256
39.2142,128,16,16,16,2,32,32,16384
2.52378,32,4,8,4,16,8,4,1024
0.520841,16,4,2,2,4,8,2,256
1.00095,16,2,4,2,16,2,8,256
46.4334,128,8,16,4,8,2,2,16384
43.1982,128,32,128,32,8,2,32,16384
8.08817,64,32,16,4,32,32,8,4096
38.7104,128,8,128,32,128,64,32,16384
70.9283,128,4,64,2,8,32,128,16384
39.0831,128,16,16,4,4,16,8,16384
0.266233,16,8,2,16,8,2,8,256
130.918,128,2,8,2,2,16,16,16384
0.259783,16,8,2,8,2,4,16,256
39.2766,128,8,128,128,8,16,128,16384
0.542775,16,4,16,8,16,8,8,256
9.28009,64,16,2,32,64,64,64,4096
71.1687,128,4,8,64,4,4,128,16384
0.276593,16,8,8,4,2,16,16,256
42.1629,128,32,32,16,32,4,4,16384
4.33421,32,2,4,2,4,16,8,1024
0.988351,16,2,2,16,2,8,8,256
4.33567,32,2,8,8,16,2,2,1024
0.978931,16,2,2,8,16,4,8,256
8.09694,64,32,8,4,64,4,2,4096
46.4035,128,8,8,4,16,2,64,16384
8.07665,64,32,8,64,64,8,2,4096
